City,Region,Country,Latitude,Longitude,TimeZone,LocalTimeEpoch,LocalTime,LastUpdatedEpoch,LastUpdated,Temperature_C,Temperature_F,IsDay,ConditionText,ConditionIcon,WindMPH,WindKPH,WindDegree,WindDir,PressureMB,PressureIn,PrecipMM,PrecipIn,Humidity,Cloud,FeelsLike_C,FeelsLike_F,VisibilityKM,VisibilityMiles,UV,GustMPH,GustKPH
Shangrao,Jiangxi,China,28.47,117.97,Asia/Shanghai,1699737686,2023-11-12 5:21,1699737300,2023-11-12 05:15,11.7,53.0,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,2.2,3.6,104,ESE,1028.0,30.35,0.02,0.0,93,100,12.2,54.0,10.0,6.0,1.0,3.2,5.2
Shangshan,Zhejiang,China,29.67,121.26,Asia/Shanghai,1699737687,2023-11-12 5:21,1699737300,2023-11-12 05:15,13.0,55.4,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,9.4,15.1,340,NNW,1028.0,30.36,0.96,0.04,94,100,12.1,53.8,6.0,3.0,1.0,8.3,13.4
Shangtianba,Sichuan,China,28.1,103.42,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,7.3,45.1,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,2.7,4.3,32,NNE,1021.0,30.15,0.08,0.0,94,100,6.9,44.4,10.0,6.0,1.0,5.6,9.1
Shangxiao,Gansu,China,35.5,107.49,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,-3.5,25.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.0,6.5,27,NNE,1041.0,30.74,0.0,0.0,40,0,-6.3,20.7,10.0,6.0,1.0,8.4,13.5
Shangzhen,Shaanxi,China,33.71,110.25,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,1.3,34.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.0,6.5,308,NW,1038.0,30.66,0.0,0.0,91,20,-0.7,30.7,10.0,6.0,1.0,5.3,8.6
Shangzhi,Heilongjiang,China,45.22,127.97,Asia/Shanghai,1699737687,2023-11-12 5:21,1699737300,2023-11-12 05:15,-23.9,-11.1,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,4.9,7.9,231,SW,1034.0,30.53,0.01,0.0,100,86,-30.8,-23.4,0.0,0.0,1.0,10.3,16.6
Shangzhou,Sichuan,China,28.83,104.05,Asia/Shanghai,1699737687,2023-11-12 5:21,1699737300,2023-11-12 05:15,14.7,58.5,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,11.4,18.4,334,NNW,1024.0,30.23,0.26,0.01,89,100,13.5,56.2,2.0,1.0,1.0,13.1,21.1
Shanhetun,Heilongjiang,China,44.7,127.2,Asia/Shanghai,1699737687,2023-11-12 5:21,1699737300,2023-11-12 05:15,-23.2,-9.8,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,2.9,4.7,207,SSW,1034.0,30.54,0.0,0.0,100,79,-27.6,-17.7,0.0,0.0,1.0,6.1,9.8
Shanhu,Guangxi,China,24.33,111.35,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,11.2,52.1,0,Patchy light drizzle,//cdn.weatherapi.com/weather/64x64/night/263.png,6.3,10.1,36,NE,1023.0,30.21,0.6,0.02,92,73,10.0,50.0,5.0,3.0,1.0,9.2,14.8
Shankou,Hunan,China,26.74,110.52,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,5.7,42.3,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,5.4,8.6,47,NE,1030.0,30.43,0.2,0.01,94,100,3.8,38.8,2.0,1.0,1.0,7.2,11.6
Shantou,Guangdong,China,23.37,116.67,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,21.0,69.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,4.3,6.8,350,N,1020.0,30.12,0.02,0.0,83,75,21.0,69.8,10.0,6.0,1.0,14.4,23.2
Shanwei,Guangdong,China,20.86,110.01,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,24.3,75.8,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,12.1,19.4,83,E,1016.0,30.01,0.52,0.02,89,84,26.7,80.1,9.0,5.0,5.0,18.8,30.2
Shanyincun,Hebei,China,37.91,114.41,Asia/Shanghai,1699737689,2023-11-12 5:21,1699737300,2023-11-12 05:15,-2.0,28.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,290,WNW,1035.0,30.56,0.0,0.0,93,0,-3.1,26.5,6.0,3.0,1.0,4.3,7.0
Shaogang,Anhui,China,32.04,117.23,Asia/Shanghai,1699737689,2023-11-12 5:21,1699737300,2023-11-12 05:15,6.0,42.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,9.4,15.1,330,NNW,1034.0,30.53,0.02,0.0,93,100,2.7,36.8,2.1,1.0,1.0,14.5,23.3
Shaoguan,Guangdong,China,24.8,113.58,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,13.7,56.7,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,5.1,8.3,332,NNW,1025.0,30.26,0.0,0.0,81,100,13.4,56.0,10.0,6.0,1.0,6.6,10.6
Shaomi,Guizhou,China,26.45,104.88,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,11.8,53.3,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,3.6,5.8,67,ENE,1021.0,30.14,0.01,0.0,93,93,11.6,52.9,10.0,6.0,1.0,4.3,6.9
Shaoshanzhan,Hunan,China,27.92,112.52,Asia/Shanghai,1699737689,2023-11-12 5:21,1699737300,2023-11-12 05:15,7.0,44.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,16.1,25.9,350,N,1032.0,30.47,0.05,0.0,93,100,3.7,38.6,9.0,5.0,1.0,16.9,27.2
Shaowu,Fujian,China,27.3,117.5,Asia/Shanghai,1699737688,2023-11-12 5:21,1699737300,2023-11-12 05:15,13.6,56.4,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,3.4,5.4,331,NNW,1026.0,30.3,0.01,0.0,97,100,13.7,56.7,2.0,1.0,1.0,3.9,6.2
Shaoxing,Zhejiang,China,30.0,120.58,Asia/Shanghai,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,11.0,51.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,6.9,11.2,360,N,1030.0,30.42,0.86,0.03,100,75,9.4,49.0,5.0,3.0,1.0,10.4,16.8
Shaoyang,Hunan,China,27.01,111.25,Asia/Shanghai,1699737689,2023-11-12 5:21,1699737300,2023-11-12 05:15,6.7,44.1,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,4.9,7.9,23,NNE,1031.0,30.45,0.44,0.02,90,100,5.2,41.4,2.0,1.0,1.0,6.2,10.0
Shaoyang,Hunan,China,27.01,111.25,Asia/Shanghai,1699737689,2023-11-12 5:21,1699737300,2023-11-12 05:15,6.7,44.1,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,4.9,7.9,23,NNE,1031.0,30.45,0.44,0.02,90,100,5.2,41.4,2.0,1.0,1.0,6.2,10.0
Shaxi,Shaanxi,China,33.07,107.52,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,1.8,35.2,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,3.1,5.0,10,N,1034.0,30.54,0.0,0.0,96,80,0.4,32.7,2.0,1.0,1.0,5.0,8.0
Shaying,Guizhou,China,25.97,105.37,Asia/Shanghai,1699737646,2023-11-12 5:20,1699737300,2023-11-12 05:15,12.2,54.0,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,4.9,7.9,63,ENE,1020.0,30.12,0.08,0.0,97,100,11.7,53.0,2.0,1.0,1.0,7.5,12.1
Shazhou,Zhejiang,China,27.83,120.51,Asia/Shanghai,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,15.3,59.5,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,5.6,9.0,337,NNW,1026.0,30.29,0.0,0.0,89,100,15.3,59.5,10.0,6.0,1.0,7.6,12.2
Shengli,Xinjiang,China,42.23,86.9,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,-3.5,25.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,14,NNE,1032.0,30.49,0.0,0.0,64,7,-5.4,22.4,10.0,6.0,1.0,6.1,9.8
Shengli,Xinjiang,China,42.23,86.9,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,-3.5,25.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,14,NNE,1032.0,30.49,0.0,0.0,64,7,-5.4,22.4,10.0,6.0,1.0,6.1,9.8
Shengping,Heilongjiang,China,46.22,125.27,Asia/Shanghai,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,-16.8,1.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.9,7.9,258,WSW,1032.0,30.48,0.0,0.0,91,11,-22.5,-8.4,10.0,6.0,1.0,10.3,16.6
Shenjiaba,Shaanxi,China,32.94,108.64,Asia/Shanghai,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,4.5,40.2,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,2.9,4.7,130,SE,1036.0,30.59,0.0,0.0,94,80,3.7,38.7,2.0,1.0,1.0,3.4,5.4
Shenjiabang,Zhejiang,China,30.65,121.07,Asia/Shanghai,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,11.6,52.8,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,17.0,27.4,348,NNW,1030.0,30.4,0.39,0.02,88,100,8.8,47.8,2.0,1.0,1.0,22.2,35.8
Shenjiatun,Hebei,China,40.76,114.86,Asia/Shanghai,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,-7.6,18.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.2,14.8,319,NW,1040.0,30.72,0.0,0.0,38,3,-13.7,7.3,10.0,6.0,1.0,14.4,23.1
Shenmu,Shaanxi,China,38.82,110.48,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,-5.9,21.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.3,10.1,329,NNW,1042.0,30.78,0.0,0.0,23,0,-10.4,13.2,10.0,6.0,1.0,12.3,19.8
Shentang,Zhejiang,China,30.57,120.83,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,11.4,52.5,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,16.8,27.0,350,N,1030.0,30.41,0.42,0.02,90,100,8.6,47.4,2.0,1.0,1.0,21.9,35.2
Shenyang,Liaoning,China,41.79,123.43,Asia/Shanghai,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,-12.0,10.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,322,NW,1034.0,30.53,0.0,0.0,92,0,-15.0,5.0,10.0,6.0,1.0,5.2,8.4
Shenzhen,Guangdong,China,22.53,114.13,Asia/Hong_Kong,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,23.0,73.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,9.4,15.1,40,NE,1019.0,30.09,0.02,0.0,89,75,25.1,77.3,10.0,6.0,1.0,7.3,11.7
Shenzhou,Hebei,China,38.01,115.55,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,0.1,32.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.8,6.1,282,WNW,1036.0,30.6,0.0,0.0,60,0,-2.0,28.4,10.0,6.0,1.0,7.9,12.7
Shetang,Shanxi,China,37.79,111.55,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,-4.1,24.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.0,9.7,332,NNW,1042.0,30.76,0.0,0.0,29,0,-8.1,17.5,10.0,6.0,1.0,7.6,12.3
Shicun,Shanxi,China,35.62,112.73,Asia/Shanghai,1699737692,2023-11-12 5:21,1699737300,2023-11-12 05:15,1.6,34.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.7,14.0,320,NW,1036.0,30.6,0.0,0.0,25,0,-2.3,27.9,10.0,6.0,1.0,12.2,19.7
Shidong,Zhejiang,China,31.1,119.87,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,9.3,48.7,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,14.1,22.7,351,N,1032.0,30.46,0.28,0.01,90,100,6.2,43.1,2.0,1.0,1.0,17.6,28.3
Shihezi,Xinjiang,China,44.3,86.03,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,3.1,37.6,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,3.1,5.0,55,NE,1034.0,30.52,0.02,0.0,90,100,1.9,35.5,10.0,6.0,1.0,3.9,6.3
Shihezi,Xinjiang,China,44.3,86.03,Asia/Shanghai,1699737692,2023-11-12 5:21,1699737300,2023-11-12 05:15,3.1,37.6,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,3.1,5.0,55,NE,1034.0,30.52,0.02,0.0,90,100,1.9,35.5,10.0,6.0,1.0,3.9,6.3
Shijiazhuang,Hebei,China,39.07,114.87,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,-4.6,23.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.3,10.1,319,NW,1037.0,30.63,0.0,0.0,30,0,-8.8,16.2,10.0,6.0,1.0,13.2,21.2
Shijiazhuang,Hebei,China,39.07,114.87,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,-4.6,23.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.3,10.1,319,NW,1037.0,30.63,0.0,0.0,30,0,-8.8,16.2,10.0,6.0,1.0,13.2,21.2
Shijiazhuang,Hebei,China,39.07,114.87,Asia/Shanghai,1699737691,2023-11-12 5:21,1699737300,2023-11-12 05:15,-4.6,23.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.3,10.1,319,NW,1037.0,30.63,0.0,0.0,30,0,-8.8,16.2,10.0,6.0,1.0,13.2,21.2
Shijiazhuangnan,Hebei,China,37.9,114.48,Asia/Shanghai,1699737649,2023-11-12 5:20,1699737300,2023-11-12 05:15,-2.0,28.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,290,WNW,1035.0,30.56,0.0,0.0,93,0,-3.3,26.1,6.0,3.0,1.0,4.8,7.7
Shilan,Dahuk,Iraq,37.22,43.05,Asia/Baghdad,1699737692,2023-11-12 0:21,1699737300,2023-11-12 00:15,5.6,42.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,67,ENE,1024.0,30.24,0.0,0.0,58,7,5.0,41.0,10.0,6.0,1.0,5.6,9.1
Shiling,Zhejiang,China,27.42,119.72,Asia/Shanghai,1699737692,2023-11-12 5:21,1699737300,2023-11-12 05:15,11.5,52.8,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,3.4,5.4,17,NNE,1025.0,30.28,0.02,0.0,97,100,11.4,52.5,0.0,0.0,1.0,4.4,7.1
Shimenzhai,Hebei,China,40.09,119.6,Asia/Shanghai,1699737692,2023-11-12 5:21,1699737300,2023-11-12 05:15,-2.6,27.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.0,9.7,4,N,1034.0,30.55,0.0,0.0,38,31,-6.3,20.7,10.0,6.0,1.0,11.0,17.6
Shiqiao,Guangdong,China,22.84,114.75,Asia/Shanghai,1699737693,2023-11-12 5:21,1699737300,2023-11-12 05:15,21.9,71.4,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,2.2,3.6,46,NE,1019.0,30.1,0.02,0.0,89,84,21.9,71.4,10.0,6.0,1.0,3.1,4.9
Shishintonil,Chiapas,Mexico,16.85,-92.48,America/Mexico_City,1699737692,2023-11-11 15:21,1699737300,2023-11-11 15:15,18.0,64.4,1,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,2.2,3.6,349,N,1013.0,29.91,0.96,0.04,86,59,18.0,64.4,10.0,6.0,4.0,3.5,5.7
Shitanjing,Ningxia,China,39.23,106.34,Asia/Shanghai,1699737693,2023-11-12 5:21,1699737300,2023-11-12 05:15,-6.6,20.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,277,W,1043.0,30.81,0.0,0.0,19,1,-6.6,20.1,10.0,6.0,1.0,1.9,3.0
Shiwan,Guangdong,China,22.06,113.41,Asia/Shanghai,1699737650,2023-11-12 5:20,1699737300,2023-11-12 05:15,25.0,77.0,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,15.0,24.1,100,E,1018.0,30.06,0.29,0.01,89,50,27.5,81.5,10.0,6.0,1.0,12.6,20.3
Shiyan,Hubei,China,32.57,110.78,Asia/Shanghai,1699737693,2023-11-12 5:21,1699737300,2023-11-12 05:15,3.3,37.9,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,3.8,6.1,246,WSW,1037.0,30.61,0.0,0.0,94,29,1.7,35.0,10.0,6.0,1.0,6.0,9.7
Shiyan,Hubei,China,32.57,110.78,Asia/Shanghai,1699737693,2023-11-12 5:21,1699737300,2023-11-12 05:15,3.3,37.9,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,3.8,6.1,246,WSW,1037.0,30.61,0.0,0.0,94,29,1.7,35.0,10.0,6.0,1.0,6.0,9.7
Shiyuan,Fujian,China,24.23,117.21,Asia/Shanghai,1699737650,2023-11-12 5:20,1699737300,2023-11-12 05:15,19.4,66.9,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,4.3,6.8,43,NE,1021.0,30.15,0.0,0.0,80,92,19.4,66.9,10.0,6.0,1.0,5.3,8.6
Shizuishan,Ningxia,China,39.04,106.4,Asia/Shanghai,1699737693,2023-11-12 5:21,1699737300,2023-11-12 05:15,-6.6,20.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,277,W,1043.0,30.81,0.0,0.0,19,1,-6.6,20.1,10.0,6.0,1.0,1.9,3.0
Shouguang,Shandong,China,36.88,118.74,Asia/Shanghai,1699737651,2023-11-12 5:20,1699737300,2023-11-12 05:15,-0.8,30.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.7,14.0,286,WNW,1035.0,30.56,0.0,0.0,45,1,-5.3,22.5,10.0,6.0,1.0,17.7,28.5
Shuangcheng,Heilongjiang,China,45.35,126.28,Asia/Shanghai,1699737693,2023-11-12 5:21,1699737300,2023-11-12 05:15,-21.5,-6.7,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,2.2,3.6,205,SSW,1033.0,30.51,0.0,0.0,99,17,-24.3,-11.7,0.0,0.0,1.0,4.2,6.8
Shuanghe,Jiangsu,China,33.82,119.17,Asia/Shanghai,1699737694,2023-11-12 5:21,1699737300,2023-11-12 05:15,3.8,38.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.6,15.5,345,NNW,1034.0,30.53,0.0,0.0,67,3,0.2,32.3,10.0,6.0,1.0,15.1,24.2
Shuanghe,Jiangsu,China,33.82,119.17,Asia/Shanghai,1699737694,2023-11-12 5:21,1699737300,2023-11-12 05:15,3.8,38.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.6,15.5,345,NNW,1034.0,30.53,0.0,0.0,67,3,0.2,32.3,10.0,6.0,1.0,15.1,24.2
Shuangluan,Zhejiang,China,30.09,121.92,Asia/Shanghai,1699737694,2023-11-12 5:21,1699737300,2023-11-12 05:15,13.0,55.4,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,9.4,15.1,340,NNW,1028.0,30.36,0.76,0.03,94,100,10.6,51.0,6.0,3.0,1.0,23.0,37.1
Shuangqiao,Guangxi,China,23.13,108.3,Asia/Shanghai,1699737694,2023-11-12 5:21,1699737300,2023-11-12 05:15,22.0,71.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,11.9,19.1,70,ENE,1018.0,30.06,0.17,0.01,83,50,24.5,76.1,10.0,6.0,1.0,8.4,13.5
Shuangtian,Fujian,China,27.87,118.67,Asia/Shanghai,1699737695,2023-11-12 5:21,1699737300,2023-11-12 05:15,10.3,50.6,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,4.0,6.5,342,NNW,1027.0,30.32,0.0,0.0,97,100,9.7,49.5,0.0,0.0,1.0,6.4,10.3
Shuangyashan,Heilongjiang,China,46.64,131.15,Asia/Shanghai,1699737694,2023-11-12 5:21,1699737300,2023-11-12 05:15,-16.3,2.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.9,14.4,251,WSW,1027.0,30.34,0.0,0.0,89,3,-24.4,-11.9,10.0,6.0,1.0,18.8,30.2
Shuibian,Guangdong,China,24.08,113.17,Asia/Shanghai,1699737695,2023-11-12 5:21,1699737300,2023-11-12 05:15,15.1,59.1,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,4.3,6.8,20,NNE,1023.0,30.21,0.04,0.0,86,100,15.1,59.1,10.0,6.0,1.0,6.1,9.8
Shuiding,Xinjiang,China,44.01,80.81,Asia/Shanghai,1699737696,2023-11-12 5:21,1699737300,2023-11-12 05:15,7.5,45.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,9.4,15.1,79,E,1024.0,30.23,0.0,0.0,41,31,4.8,40.6,10.0,6.0,1.0,18.1,29.1
Shuixi,Jiangsu,China,31.51,119.34,Asia/Shanghai,1699737695,2023-11-12 5:21,1699737300,2023-11-12 05:15,8.4,47.1,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,10.3,16.6,1,N,1032.0,30.48,0.1,0.0,89,100,5.7,42.3,10.0,6.0,1.0,13.7,22.0
Shuizhai,Guangdong,China,23.92,115.77,Asia/Shanghai,1699737695,2023-11-12 5:21,1699737300,2023-11-12 05:15,18.2,64.8,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,3.8,6.1,332,NNW,1022.0,30.18,0.0,0.0,92,100,18.2,64.8,10.0,6.0,1.0,4.6,7.4
Shulan,Jilin,China,44.35,126.8,Asia/Shanghai,1699737696,2023-11-12 5:21,1699737300,2023-11-12 05:15,-15.0,5.0,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,4.3,6.8,193,SSW,1034.0,30.53,0.0,0.0,99,81,-19.8,-3.5,0.0,0.0,1.0,8.9,14.4
Shuozhou,Shanxi,China,39.32,112.42,Asia/Shanghai,1699737652,2023-11-12 5:20,1699737300,2023-11-12 05:15,-7.4,18.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.0,9.7,262,W,1042.0,30.77,0.0,0.0,32,0,-12.1,10.2,10.0,6.0,1.0,9.0,14.4
Shuyangzha,Jiangsu,China,34.1,118.73,Asia/Shanghai,1699737695,2023-11-12 5:21,1699737300,2023-11-12 05:15,3.3,38.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.5,13.7,353,N,1034.0,30.54,0.0,0.0,71,3,-0.1,31.8,10.0,6.0,1.0,14.2,22.8
Sihuibriachi,Chihuahua,Mexico,27.74,-107.32,America/Chihuahua,1699737696,2023-11-11 15:21,1699737300,2023-11-11 15:15,11.8,53.2,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,8.9,14.4,156,SSE,1017.0,30.04,0.0,0.0,74,92,10.2,50.4,10.0,6.0,3.0,10.3,16.6
Simao,Yunnan,China,22.77,101.08,Asia/Shanghai,1699737695,2023-11-12 5:21,1699737300,2023-11-12 05:15,14.5,58.1,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,2.2,3.6,3,N,1017.0,30.03,0.0,0.0,97,42,14.5,58.1,2.0,1.0,1.0,3.3,5.3
Siping,Liaoning,China,39.78,122.18,Asia/Shanghai,1699737697,2023-11-12 5:21,1699737300,2023-11-12 05:15,-3.8,25.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.6,12.2,7,N,1033.0,30.51,0.0,0.0,59,16,-8.5,16.7,10.0,6.0,1.0,12.0,19.3
Siyang,Jiangsu,China,33.7,118.68,Asia/Shanghai,1699737696,2023-11-12 5:21,1699737300,2023-11-12 05:15,3.3,38.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.5,13.7,353,N,1034.0,30.54,0.0,0.0,71,3,-0.1,31.8,10.0,6.0,1.0,14.2,22.8
Sizhan,Heilongjiang,China,45.67,125.83,Asia/Shanghai,1699737696,2023-11-12 5:21,1699737300,2023-11-12 05:15,-19.2,-2.5,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,2.9,4.7,302,WNW,1033.0,30.5,0.0,0.0,90,43,-23.1,-9.6,10.0,6.0,1.0,6.1,9.8
Songcaozhen,Hebei,China,37.7,114.6,Asia/Shanghai,1699737653,2023-11-12 5:20,1699737300,2023-11-12 05:15,-2.0,28.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,290,WNW,1035.0,30.56,0.0,0.0,93,0,-3.3,26.1,6.0,3.0,1.0,4.8,7.7
Songlindian,Hebei,China,39.42,115.91,Asia/Shanghai,1699737696,2023-11-12 5:21,1699737300,2023-11-12 05:15,-1.6,29.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,327,NNW,1036.0,30.6,0.0,0.0,30,0,-3.2,26.3,10.0,6.0,1.0,6.1,9.8
Songyang,Zhejiang,China,28.36,121.13,Asia/Shanghai,1699737696,2023-11-12 5:21,1699737300,2023-11-12 05:15,16.4,61.5,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,15.9,25.6,4,N,1026.0,30.29,0.03,0.0,81,95,16.4,61.5,10.0,6.0,1.0,21.3,34.2
Songzi,Fujian,China,24.98,118.55,Asia/Shanghai,1699737697,2023-11-12 5:21,1699737300,2023-11-12 05:15,18.5,65.2,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,7.2,11.5,20,NNE,1022.0,30.18,0.0,0.0,74,86,18.5,65.2,10.0,6.0,1.0,11.9,19.1
Sucun,Shaanxi,China,34.64,109.88,Asia/Shanghai,1699737697,2023-11-12 5:21,1699737300,2023-11-12 05:15,-3.5,25.7,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,5.4,8.6,282,WNW,1040.0,30.7,0.0,0.0,77,76,-7.0,19.3,10.0,6.0,1.0,11.3,18.1
Suifenhe,Heilongjiang,China,44.4,131.17,Asia/Shanghai,1699737697,2023-11-12 5:21,1699737300,2023-11-12 05:15,-14.5,5.9,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,7.6,12.2,287,WNW,1030.0,30.41,0.0,0.0,89,27,-21.4,-6.6,10.0,6.0,1.0,13.9,22.4
